"id","year","state_name","state_code","district_name","district_code","registration_circles","murder_with_rape_gang_rape","dowry_deaths","abetment_to_suicide_of_women","miscarriage","acid_attack","attempt_to_acid_attack","cruelty_by_husband_or_his_relatives","kidnapping_and_abduction","kidnapping_abduction_in_order_to_murder","kidnapping_for_ransom","kidnp_and_abductn_of_women_above_18_for_marrg","kidnp_and_abductn_of_girls_below_18_for_marrg","procuration_of_minor_girls","importation_of_girls_from_foreign","kidnapping_and_abduction_of_women_others","human_trafficking","selling_of_minor_girls","buying_of_minor_girls","rape_women_above_18","rape_girls_below_18","attempt_to_commit_rape_above_18","attempt_to_commit_rape_girls_below_18","assault_on_womenabove_18","assault_on_women_below_18","insult_to_the_modesty_of_women_above_18","insult_to_the_modesty_of_women_below_18","dowry_prohibition","procuring_inducing_children_for_the_sake_of_prostitution","detaining_a_prsn_in_premises_where_prost_is_carried","prostitution_in_or_in_the_vicinity_of_public_places","seducing_or_soliciting_for_purpose_of_prostitution","other_sections_under_itp_act","protection_of_women_from_domestic_violence","publshng_or_transmitting_of_sexually_explicit_mtrl","other_women_centric_cyber_crimes","child_rape","sexual_assault_of_children","child_sexual_harassment","use_of_child_for_pornography","offences_of_pocso_act","pocso_act_unnatural_offences","indecent_representation_of_women"
146,"2017","Chhattisgarh","22","Raipur","387","Raipur",0.0,5.0,14.0,0.0,0.0,0.0,82.0,234.0,0.0,0.0,5.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,77.0,134.0,4.0,3.0,148.0,66.0,25.0,2.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,134.0,66.0,2.0,0.0,1.0,1.0,0.0
147,"2017","Chhattisgarh","22","Rajnandgaon","388","Rajnandgaon",0.0,0.0,6.0,0.0,0.0,0.0,27.0,77.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,35.0,28.0,1.0,1.0,48.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,35.0,0.0,0.0,0.0,0.0,0.0
148,"2017","Chhattisgarh","22","Surguja","389","Sarguja",0.0,1.0,0.0,0.0,0.0,0.0,12.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,56.0,72.0,0.0,1.0,43.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,20.0,0.0,0.0,0.0,0.0,0.0
149,"2017","Chhattisgarh","22","Sukma","642","Sukma",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
150,"2017","Chhattisgarh","22","Surajpur","648","Surajpur",0.0,3.0,15.0,0.0,0.0,0.0,22.0,16.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,43.0,59.0,0.0,0.0,51.0,25.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,27.0,3.0,0.0,0.0,0.0,0.0
151,"2017","Goa","30","North Goa","551","North Goa",0.0,0.0,1.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,0.0,0.0,7.0,28.0,0.0,0.0,77.0,9.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,"2017","Goa","30","South Goa","552","South Goa",2.0,1.0,3.0,0.0,0.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,12.0,25.0,0.0,0.0,37.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,"2017","Goa","30","North Goa","551","Cid",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,"2017","Gujarat","24","Ahmadabad","438","Ahmedabad City",0.0,2.0,24.0,0.0,1.0,0.0,667.0,35.0,0.0,1.0,4.0,71.0,0.0,0.0,5.0,1.0,0.0,0.0,62.0,2.0,3.0,0.0,206.0,18.0,2.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,221.0,51.0,15.0,0.0,2.0,1.0,0.0
155,"2017","Gujarat","24","Ahmadabad","438","Ahmedabad Rural",0.0,1.0,15.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,7.0,0.0,0.0,0.0,0.0,0.0
156,"2017","Gujarat","24","Amreli","439","Amreli",1.0,0.0,13.0,0.0,0.0,0.0,72.0,7.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,4.0,0.0,0.0,0.0,0.0,0.0
157,"2017","Gujarat","24","Anand","440","Anand",0.0,0.0,8.0,0.0,0.0,0.0,92.0,2.0,0.0,0.0,4.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,11.0,2.0,0.0,3.0,0.0,0.0
158,"2017","Gujarat","24","Arvalli","672","Arvalli",0.0,0.0,7.0,0.0,0.0,0.0,49.0,30.0,0.0,0.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
159,"2017","Gujarat","24","Banas Kantha","441","Banaskantha",0.0,2.0,0.0,0.0,0.0,0.0,94.0,74.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,45.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0
160,"2017","Gujarat","24","Bharuch","442","Bharuch",0.0,0.0,2.0,0.0,0.0,0.0,43.0,12.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,5.0,0.0,0.0,0.0,0.0,0.0
161,"2017","Gujarat","24","Bhavnagar","443","Bhavnagar",0.0,0.0,8.0,0.0,0.0,0.0,88.0,2.0,0.0,0.0,7.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,0.0,0.0,71.0,0.0,0.0
162,"2017","Gujarat","24","Botad","676","Botad",0.0,0.0,5.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,6.0,1.0,0.0,0.0,0.0,0.0
163,"2017","Gujarat","24","Chhotaudepur","668","Chhotaudepur",0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0
164,"2017","Gujarat","24","Gandhinagar","446","Cid Crime",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,"2017","Gujarat","24","Dohad","445","Dahod",1.0,0.0,12.0,0.0,0.0,0.0,119.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,10.0,0.0,0.0,0.0,0.0,0.0
166,"2017","Gujarat","24","Dang","444","Dang",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
167,"2017","Gujarat","24","Devbhumi Dwarka","674","Devbhumi Dwarka",0.0,0.0,9.0,0.0,0.0,0.0,90.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
168,"2017","Gujarat","24","Gandhinagar","446","Gandhinagar",0.0,0.0,14.0,0.0,0.0,0.0,116.0,6.0,0.0,0.0,2.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,7.0,0.0,0.0,0.0,0.0,0.0
169,"2017","Gujarat","24","Gir Somnath","675","Gir Somnath",0.0,0.0,8.0,0.0,0.0,0.0,110.0,5.0,0.0,0.0,9.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,15.0,0.0,0.0
170,"2017","Gujarat","24","Jamnagar","447","Jamnagar",0.0,0.0,13.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0
171,"2017","Gujarat","24","Junagadh","448","Junagadh",0.0,0.0,8.0,0.0,0.0,0.0,150.0,4.0,0.0,0.0,4.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,1.0,0.0,0.0,0.0,0.0
172,"2017","Gujarat","24","Kachchh","449","Kachchh East(G)",0.0,0.0,12.0,0.0,1.0,0.0,51.0,8.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0
173,"2017","Gujarat","24","Kachchh","449","Kachchh West(B)",0.0,0.0,14.0,0.0,0.0,0.0,68.0,5.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0
174,"2017","Gujarat","24","Kheda","450","Kheda",0.0,0.0,10.0,0.0,0.0,0.0,22.0,30.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
175,"2017","Gujarat","24","Mahisagar","669","Mahisagar",0.0,0.0,5.0,0.0,0.0,0.0,47.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0
176,"2017","Gujarat","24","Mahesana","451","Mehsana",0.0,0.0,13.0,0.0,1.0,0.0,103.0,33.0,0.0,0.0,6.0,53.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
177,"2017","Gujarat","24","Morbi","673","Morbi",0.0,0.0,11.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0
178,"2017","Gujarat","24","Narmada","452","Narmada",0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
179,"2017","Gujarat","24","Navsari","453","Navsari",0.0,0.0,4.0,0.0,1.0,1.0,18.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
180,"2017","Gujarat","24","Panch Mahals","454","Panchmahal",0.0,0.0,11.0,0.0,0.0,0.0,65.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,7.0,0.0,0.0,0.0,0.0,0.0
181,"2017","Gujarat","24","Patan","455","Patan",0.0,0.0,7.0,0.0,0.0,0.0,45.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,11.0,0.0,0.0
182,"2017","Gujarat","24","Porbandar","456","Porbandar",0.0,1.0,4.0,0.0,0.0,0.0,42.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
183,"2017","Gujarat","24","Rajkot","457","Rajkot City",0.0,0.0,24.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0
184,"2017","Gujarat","24","Rajkot","457","Rajkot Rural",0.0,0.0,13.0,0.0,0.0,0.0,133.0,5.0,0.0,0.0,3.0,61.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0
185,"2017","Gujarat","24","Sabar Kantha","458","Sabarkantha",0.0,0.0,12.0,0.0,0.0,0.0,104.0,32.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0
186,"2017","Gujarat","24","Surat","459","Surat City",1.0,0.0,15.0,0.0,0.0,0.0,217.0,4.0,0.0,0.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,70.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,27.0,0.0,0.0,0.0,0.0,0.0
187,"2017","Gujarat","24","Surat","459","Surat Rural",1.0,1.0,9.0,0.0,0.0,0.0,34.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0
